Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Moussa Diaby,Bayer 04 Leverkusen,Bundesliga,2022,23,Forward,WAM,5,441,0,,1.193,0.244,1.193,0.244,0.945,,0.041,,1,0.204,1.739,0.355,1.738,0.355,2.495,0.509,1.018,0.208,0.544,0.111,0.475,0.097
Leroy Sané,FC Bayern München,Bundesliga,2022,26,Forward,WAM,5,335,2,0.537,2.668,0.717,2.668,0.717,4.273,,2.072,,1,0.269,1.457,0.391,1.457,0.391,2.285,0.614,0.527,0.142,0.357,0.096,0.17,0.046
Christopher Nkunku,RB Leipzig,Bundesliga,2022,24,Forward,CM,5,450,4,0.8,3.902,0.78,3.12,0.624,4.447,,1.277,,0,,0.376,0.075,0.237,0.047,2.14,0.428,0.333,0.067,0.183,0.037,0.15,0.03
Marcus Thuram,Borussia Mönchengladbach,Bundesliga,2022,25,Forward,WAM,5,450,3,0.6,3.73,0.746,3.73,0.746,3.466,,0.675,,1,0.2,0.119,0.024,0.119,0.024,2.031,0.406,0.593,0.119,0.03,0.006,0.563,0.113
Sadio Mané,FC Bayern München,Bundesliga,2022,30,Forward,WAM,5,400,3,0.675,3.961,0.891,3.18,0.715,4.42,,1.772,,0,,0.409,0.092,0.409,0.092,2.021,0.455,0.392,0.088,0.105,0.024,0.287,0.065
Silas Mvumpa,VfB Stuttgart,Bundesliga,2022,23,Forward,WAM,5,419,1,0.215,2.302,0.494,2.302,0.494,2.421,,0.524,,1,0.215,0.561,0.121,0.561,0.12,1.989,0.427,0.947,0.203,0.522,0.112,0.426,0.091
Florian Kainz,1. FC Köln,Bundesliga,2022,29,Midfielder,WAM,5,371,2,0.485,1.666,0.404,0.884,0.214,2.154,,0.694,,3,0.728,1.982,0.481,1.266,0.307,1.951,0.473,0.891,0.216,0.806,0.196,0.085,0.021
Thomas Müller,FC Bayern München,Bundesliga,2022,32,Forward,WAM,5,340,1,0.265,1.776,0.47,1.776,0.47,1.379,,0.493,,2,0.529,1.613,0.427,1.61,0.426,1.902,0.504,0.434,0.115,0.3,0.079,0.134,0.036
Vincenzo Grifo,Sport-Club Freiburg,Bundesliga,2022,29,Midfielder,WAM,5,400,3,0.675,2.55,0.574,1.768,0.398,2.583,,0.3,,1,0.225,1.19,0.268,0.567,0.128,1.881,0.423,0.513,0.115,0.424,0.095,0.089,0.02
Dani Olmo,RB Leipzig,Bundesliga,2022,24,Midfielder,CAM,5,351,0,,0.585,0.15,0.585,0.15,0.073,,-0.024,,2,0.513,1.65,0.423,1.478,0.379,1.846,0.473,0.55,0.141,0.477,0.122,0.073,0.019
Ritsu Doan,Sport-Club Freiburg,Bundesliga,2022,24,Forward,WAM,5,345,2,0.522,1.658,0.433,1.658,0.433,2.504,,1.027,,0,,0.326,0.085,0.326,0.085,1.777,0.464,0.394,0.103,0.202,0.053,0.192,0.05
Alassane Plea,Borussia Mönchengladbach,Bundesliga,2022,29,Forward,FW,5,373,1,0.241,1.595,0.385,0.813,0.196,1.89,,0.496,,2,0.483,1.366,0.33,1.366,0.33,1.744,0.421,1.355,0.327,1.082,0.261,0.274,0.066
Sheraldo Becker,1. FC Union Berlin,Bundesliga,2022,27,Forward,WAM,5,360,5,1.25,1.547,0.387,1.547,0.387,2.512,,1.074,,2,0.5,0.522,0.131,0.522,0.131,1.653,0.413,0.469,0.117,0.302,0.076,0.167,0.042
Mario Götze,Eintracht Frankfurt,Bundesliga,2022,30,Midfielder,CAM,5,422,1,0.213,0.748,0.16,0.748,0.16,0.605,,-0.128,,0,,1.044,0.223,1.017,0.217,1.614,0.344,0.341,0.073,0.265,0.057,0.076,0.016
Sargis Adamyan,1. FC Köln,Bundesliga,2022,29,Forward,FW,5,171,1,0.526,1.654,0.871,1.654,0.871,1.269,,0.619,,0,,0.22,0.116,0.219,0.116,1.454,0.765,0.219,0.115,0.094,0.049,0.125,0.066
Kingsley Coman,FC Bayern München,Bundesliga,2022,26,Forward,WAM,3,253,1,0.356,0.912,0.324,0.912,0.324,0.784,,0.296,,2,0.711,0.753,0.268,0.742,0.264,1.427,0.508,0.363,0.129,0.211,0.075,0.152,0.054
Jeremie Frimpong,Bayer 04 Leverkusen,Bundesliga,2022,21,Defender,FB,5,428,2,0.421,0.964,0.203,0.964,0.203,1.608,,0.563,,0,,0.797,0.168,0.791,0.166,1.392,0.293,0.814,0.171,0.468,0.098,0.346,0.073
Rodrigo Zalazar,FC Schalke 04,Bundesliga,2022,23,Midfielder,CM,5,291,1,0.309,1.706,0.528,1.706,0.528,1.151,,0.504,,0,,0.249,0.077,0.249,0.077,1.368,0.423,0.263,0.081,0.191,0.059,0.072,0.022
Niclas Füllkrug,SV Werder Bremen,Bundesliga,2022,29,Forward,FW,5,440,5,1.023,3.559,0.728,1.996,0.408,2.788,,0.567,,0,,0.307,0.063,0.307,0.063,1.361,0.278,0.4,0.082,0.24,0.049,0.16,0.033
Michael Gregoritsch,Sport-Club Freiburg,Bundesliga,2022,28,Forward,FW,5,384,3,0.703,2.827,0.663,2.827,0.663,4.096,,1.393,,1,0.234,0.317,0.074,0.317,0.074,1.346,0.316,0.377,0.088,0.313,0.073,0.064,0.015
Jude Bellingham,Borussia Dortmund,Bundesliga,2022,19,Midfielder,CM,5,450,0,,1.434,0.287,1.434,0.287,0.355,,0.093,,0,,0.553,0.111,0.552,0.11,1.305,0.261,0.631,0.126,0.272,0.054,0.358,0.072
Georginio Rutter,TSG Hoffenheim,Bundesliga,2022,20,Forward,FW,5,343,1,0.262,1.03,0.27,1.03,0.27,0.527,,0.385,,0,,0.639,0.168,0.639,0.168,1.292,0.339,0.792,0.208,0.246,0.065,0.546,0.143
Kerem Demirbay,Bayer 04 Leverkusen,Bundesliga,2022,29,Midfielder,CM,5,280,1,0.321,0.868,0.279,0.868,0.279,0.774,,0.002,,0,,0.938,0.301,0.502,0.161,1.241,0.399,0.24,0.077,0.194,0.062,0.046,0.015
Jamal Musiala,FC Bayern München,Bundesliga,2022,19,Forward,CAM,4,258,3,1.047,2.192,0.765,2.192,0.765,2.336,,0.658,,1,0.349,0.682,0.238,0.682,0.238,1.239,0.432,0.274,0.095,0.199,0.069,0.075,0.026
Dodi Lukébakio,Hertha BSC,Bundesliga,2022,24,Forward,WAM,5,427,2,0.422,1.282,0.27,1.282,0.27,1.647,,1.221,,1,0.211,0.608,0.128,0.608,0.128,1.202,0.253,0.576,0.121,0.218,0.046,0.358,0.075
Daichi Kamada,Eintracht Frankfurt,Bundesliga,2022,26,Midfielder,CAM,4,287,3,0.941,2.153,0.675,2.153,0.675,2.222,,0.934,,1,0.314,0.724,0.227,0.6,0.188,1.182,0.371,0.019,0.006,-0.063,-0.02,0.082,0.026
Marco Reus,Borussia Dortmund,Bundesliga,2022,33,Midfielder,WAM,5,449,2,0.401,1.57,0.315,1.57,0.315,1.566,,0.615,,2,0.401,0.26,0.052,0.259,0.052,1.081,0.217,0.221,0.044,0.108,0.022,0.113,0.023
Benjamin Pavard,FC Bayern München,Bundesliga,2022,26,Defender,CB,5,419,1,0.215,0.387,0.083,0.387,0.083,0.388,,0.296,,0,,1.001,0.215,0.991,0.213,1.043,0.224,0.749,0.161,0.717,0.154,0.031,0.007
Serge Gnabry,FC Bayern München,Bundesliga,2022,27,Forward,WAM,5,172,2,1.047,0.959,0.502,0.959,0.502,1.108,,0.437,,1,0.523,0.541,0.283,0.541,0.283,1.015,0.531,0.328,0.172,0.076,0.04,0.253,0.132
Maximilian Arnold,VfL Wolfsburg,Bundesliga,2022,28,Midfielder,CM,5,410,0,,0.149,0.033,0.149,0.033,0.024,,-0.006,,0,,1.381,0.303,0.942,0.207,0.991,0.217,0.496,0.109,0.43,0.094,0.066,0.015
Roland Sallai,Sport-Club Freiburg,Bundesliga,2022,25,Midfielder,CAM,5,322,0,,1.556,0.435,1.556,0.435,1.264,,0.197,,0,,0.179,0.05,0.179,0.05,0.973,0.272,0.098,0.027,0.035,0.01,0.062,0.017
Christoph Baumgartner,TSG Hoffenheim,Bundesliga,2022,23,Midfielder,CAM,5,343,2,0.525,1.123,0.295,1.123,0.295,1.67,,0.778,,0,,0.34,0.089,0.34,0.089,0.952,0.25,0.399,0.105,0.308,0.081,0.091,0.024
Ridle Baku,VfL Wolfsburg,Bundesliga,2022,24,Midfielder,CM,5,391,0,,0.464,0.107,0.464,0.107,0.282,,-0.042,,0,,0.734,0.169,0.654,0.15,0.892,0.205,0.734,0.169,0.6,0.138,0.135,0.031
Randal Kolo Muani,Eintracht Frankfurt,Bundesliga,2022,23,Forward,FW,5,375,2,0.48,1.222,0.293,1.222,0.293,1.74,,0.801,,4,0.96,0.929,0.223,0.929,0.223,0.846,0.203,0.676,0.162,0.385,0.092,0.291,0.07
Jamie Bynoe-Gittens,Borussia Dortmund,Bundesliga,2022,18,Forward,CM,4,161,1,0.559,1.202,0.672,1.202,0.672,0.221,,-0.15,,0,,0.22,0.123,0.22,0.123,0.836,0.468,0.385,0.215,0.19,0.106,0.195,0.109
Chris Führich,VfB Stuttgart,Bundesliga,2022,24,Midfielder,WAM,5,355,1,0.254,0.598,0.152,0.598,0.152,0.793,,0.398,,0,,0.535,0.136,0.439,0.111,0.833,0.211,0.379,0.096,0.314,0.08,0.065,0.016
Anton Stach,1. FSV Mainz 05,Bundesliga,2022,23,Midfielder,CM,5,364,0,,0.63,0.156,0.63,0.156,0.88,,0.395,,1,0.247,0.617,0.153,0.485,0.12,0.817,0.202,0.391,0.097,0.242,0.06,0.149,0.037
Takuma Asano,VfL Bochum 1848,Bundesliga,2022,27,Forward,FW,5,399,0,,0.374,0.084,0.374,0.084,0.341,,0.194,,0,,0.642,0.145,0.642,0.145,0.813,0.183,0.183,0.041,0.205,0.046,-0.022,-0.005
Jesper Lindstrøm,Eintracht Frankfurt,Bundesliga,2022,22,Midfielder,CAM,5,289,1,0.311,1.131,0.352,1.131,0.352,0.78,,0.252,,0,,0.19,0.059,0.088,0.027,0.804,0.251,0.379,0.118,0.068,0.021,0.312,0.097
Benno Schmitz,1. FC Köln,Bundesliga,2022,27,Defender,FB,4,298,0,,0.085,0.026,0.085,0.026,,,,,0,,0.808,0.244,0.799,0.241,0.794,0.24,0.197,0.059,0.127,0.038,0.07,0.021
Jonas Hector,1. FC Köln,Bundesliga,2022,32,Midfielder,DMC,5,450,0,,0.235,0.047,0.235,0.047,,,,,1,0.2,1.551,0.31,1.33,0.266,0.778,0.156,0.439,0.088,0.595,0.119,-0.156,-0.031
Benjamin Henrichs,RB Leipzig,Bundesliga,2022,25,Defender,FB,5,402,0,,0.112,0.025,0.112,0.025,,,,,1,0.224,0.757,0.169,0.754,0.169,0.766,0.172,0.396,0.089,0.385,0.086,0.011,0.002
Silvan Widmer,1. FSV Mainz 05,Bundesliga,2022,29,Defender,FB,4,345,0,,1.047,0.273,1.047,0.273,0.512,,0.084,,0,,0.185,0.048,0.179,0.047,0.758,0.198,0.393,0.103,0.31,0.081,0.083,0.022
Thorgan Hazard,Borussia Dortmund,Bundesliga,2022,29,Midfielder,WAM,5,209,0,,1.076,0.463,1.076,0.463,1.074,,0.087,,0,,0.236,0.102,0.234,0.101,0.739,0.318,0.338,0.146,0.191,0.082,0.147,0.063
Simon Zoller,VfL Bochum 1848,Bundesliga,2022,31,Forward,FW,5,412,2,0.437,2.367,0.517,2.367,0.517,2.805,,0.956,,0,,0.105,0.023,0.104,0.023,0.737,0.161,0.358,0.078,-0.025,-0.006,0.383,0.084
Angeliño,TSG Hoffenheim,Bundesliga,2022,25,Defender,FB,4,360,0,,0.119,0.03,0.119,0.03,0.032,,0.005,,0,,0.725,0.181,0.687,0.172,0.728,0.182,0.246,0.062,0.237,0.059,0.009,0.002
Joshua Kimmich,FC Bayern München,Bundesliga,2022,27,Midfielder,FB,5,422,2,0.427,0.691,0.147,0.691,0.147,0.806,,0.327,,2,0.427,1.33,0.284,0.818,0.174,0.714,0.152,0.312,0.066,0.648,0.138,-0.336,-0.072
Christian Günter,Sport-Club Freiburg,Bundesliga,2022,29,Defender,FB,5,450,0,,0.715,0.143,0.715,0.143,0.7,,0.218,,0,,0.406,0.081,0.212,0.042,0.7,0.14,0.124,0.025,0.025,0.005,0.099,0.02
Konstantinos Mavropanos,VfB Stuttgart,Bundesliga,2022,24,Defender,CB,5,450,0,,1.145,0.229,1.145,0.229,0.517,,0.322,,0,,0.224,0.045,0.219,0.044,0.699,0.14,0.142,0.028,0.25,0.05,-0.108,-0.022
Kevin Stöger,VfL Bochum 1848,Bundesliga,2022,29,Midfielder,CAM,5,450,1,0.2,0.359,0.072,0.359,0.072,0.091,,0.067,,1,0.2,1.043,0.209,0.698,0.14,0.698,0.14,0.674,0.135,0.597,0.119,0.077,0.015
Karim Onisiwo,1. FSV Mainz 05,Bundesliga,2022,30,Forward,FW,5,429,3,0.629,1.123,0.236,1.123,0.236,1.419,,0.653,,0,,0.356,0.075,0.356,0.075,0.671,0.141,0.187,0.039,0.15,0.031,0.037,0.008
Andrej Kramaric,TSG Hoffenheim,Bundesliga,2022,31,Forward,FW,5,426,1,0.211,2.006,0.424,1.224,0.259,2.017,,0.458,,2,0.423,0.353,0.074,0.352,0.074,0.617,0.13,0.259,0.055,-0.043,-0.009,0.302,0.064
Alphonso Davies,FC Bayern München,Bundesliga,2022,21,Defender,FB,4,355,0,,0.169,0.043,0.169,0.043,0.215,,0.046,,0,,0.68,0.172,0.678,0.172,0.613,0.155,0.773,0.196,0.436,0.111,0.336,0.085
Tuta,Eintracht Frankfurt,Bundesliga,2022,23,Defender,CB,5,441,1,0.204,0.66,0.135,0.66,0.135,0.789,,0.192,,0,,0.058,0.012,0.058,0.012,0.609,0.124,0.213,0.043,0.183,0.037,0.03,0.006
Wilfried Kanga,Hertha BSC,Bundesliga,2022,24,Forward,WAM,5,349,0,,1.273,0.328,1.273,0.328,0.412,,-0.186,,0,,0.238,0.061,0.238,0.061,0.605,0.156,-0.093,-0.024,-0.032,-0.008,-0.062,-0.016
Matthijs de Ligt,FC Bayern München,Bundesliga,2022,23,Defender,CB,4,193,1,0.466,0.696,0.324,0.696,0.324,0.994,,0.336,,0,,0.112,0.052,0.112,0.052,0.604,0.281,0.275,0.128,0.126,0.059,0.148,0.069
Christoph Kramer,Borussia Mönchengladbach,Bundesliga,2022,31,Midfielder,DMC,5,450,0,,0.015,0.003,0.015,0.003,,,,,0,,0.653,0.131,0.647,0.129,0.601,0.12,0.492,0.098,0.473,0.095,0.019,0.004
Anthony Modeste,Borussia Dortmund,Bundesliga,2022,34,Forward,FW,4,347,1,0.259,1.063,0.276,1.063,0.276,1.024,,0.73,,0,,0.156,0.041,0.156,0.041,0.601,0.156,0.103,0.027,-0.022,-0.006,0.125,0.032
Jonjoe Kenny,Hertha BSC,Bundesliga,2022,25,Defender,FB,5,450,0,,0.234,0.047,0.234,0.047,0.342,,0.248,,0,,0.426,0.085,0.417,0.083,0.6,0.12,0.575,0.115,0.52,0.104,0.055,0.011
Marius Wolf,Borussia Dortmund,Bundesliga,2022,27,Midfielder,WAM,5,291,1,0.309,0.202,0.062,0.202,0.062,0.606,,0.503,,0,,0.497,0.154,0.491,0.152,0.599,0.185,0.365,0.113,0.232,0.072,0.133,0.041
Borna Sosa,VfB Stuttgart,Bundesliga,2022,24,Defender,FB,4,225,0,,0.18,0.072,0.18,0.072,0.122,,-0.058,,0,,0.754,0.301,0.513,0.205,0.59,0.236,0.18,0.072,0.156,0.062,0.024,0.01
Marvin Ducksch,SV Werder Bremen,Bundesliga,2022,28,Forward,FW,5,425,0,,0.773,0.164,0.773,0.164,1.621,,1.121,,2,0.424,1.017,0.215,0.964,0.204,0.587,0.124,0.769,0.163,0.519,0.11,0.25,0.053
Nicolas Höfler,Sport-Club Freiburg,Bundesliga,2022,32,Midfielder,DMC,5,450,0,,0.55,0.11,0.55,0.11,,,,,1,0.2,0.136,0.027,0.136,0.027,0.581,0.116,0.109,0.022,0.135,0.027,-0.026,-0.005
Philipp Hofmann,VfL Bochum 1848,Bundesliga,2022,29,Forward,FW,5,296,0,,0.123,0.037,0.123,0.037,0.077,,0.005,,1,0.304,1.063,0.323,1.063,0.323,0.577,0.176,0.323,0.098,0.165,0.05,0.158,0.048
Jonathan Burkardt,1. FSV Mainz 05,Bundesliga,2022,22,Forward,FW,3,196,0,,0.237,0.109,0.237,0.109,,,,,0,,0.41,0.188,0.41,0.188,0.576,0.265,0.465,0.213,0.38,0.174,0.085,0.039
Mohamed Simakan,RB Leipzig,Bundesliga,2022,22,Defender,CB,5,348,0,,0.76,0.196,0.76,0.196,0.726,,0.135,,0,,0.044,0.011,0.043,0.011,0.569,0.147,0.458,0.119,0.251,0.065,0.207,0.054
Josha Vagnoman,VfB Stuttgart,Bundesliga,2022,21,Defender,FB,5,402,0,,0.735,0.165,0.735,0.165,,,,,0,,0.274,0.061,0.27,0.061,0.558,0.125,0.222,0.05,0.14,0.031,0.081,0.018
Jonas Hofmann,Borussia Mönchengladbach,Bundesliga,2022,30,Midfielder,WAM,5,441,1,0.204,1.459,0.298,0.677,0.138,1.459,,0.289,,0,,0.84,0.172,0.456,0.093,0.55,0.112,0.448,0.092,0.247,0.05,0.201,0.041
Julian Ryerson,1. FC Union Berlin,Bundesliga,2022,24,Defender,FB,5,397,0,,0.486,0.11,0.486,0.11,0.618,,0.315,,0,,0.314,0.071,0.302,0.068,0.549,0.125,0.213,0.048,0.151,0.034,0.062,0.014
Julian Brandt,Borussia Dortmund,Bundesliga,2022,26,Midfielder,WAM,5,271,1,0.332,0.093,0.031,0.093,0.031,0.12,,0.059,,2,0.664,1.058,0.351,0.799,0.265,0.548,0.182,0.237,0.079,0.059,0.02,0.178,0.059
Ramy Bensebaïni,Borussia Mönchengladbach,Bundesliga,2022,27,Defender,FB,4,360,1,0.25,0.239,0.06,0.239,0.06,0.412,,0.27,,0,,0.595,0.149,0.592,0.148,0.536,0.134,0.377,0.094,0.313,0.078,0.064,0.016
Woo-Yeong Jeong,Sport-Club Freiburg,Bundesliga,2022,22,Midfielder,WAM,4,136,0,,0.082,0.054,0.082,0.054,,,,,1,0.662,0.598,0.396,0.598,0.396,0.534,0.354,0.164,0.108,0.213,0.141,-0.05,-0.033
Jan Thielmann,1. FC Köln,Bundesliga,2022,20,Midfielder,WAM,5,341,1,0.264,0.635,0.168,0.635,0.168,1.147,,0.703,,1,0.264,0.233,0.062,0.233,0.061,0.528,0.139,0.014,0.004,0.063,0.017,-0.049,-0.013
Donyell Malen,Borussia Dortmund,Bundesliga,2022,23,Forward,FW,2,154,0,,0.107,0.063,0.107,0.063,0.065,,-0.007,,0,,0.552,0.323,0.462,0.27,0.517,0.302,0.17,0.099,0.127,0.074,0.043,0.025
Jordan Larsson,FC Schalke 04,Bundesliga,2022,25,Forward,FW,4,143,0,,0.556,0.35,0.556,0.35,,,,,0,,0.188,0.118,0.188,0.118,0.51,0.321,0.11,0.069,0.085,0.054,0.025,0.016
Dominik Kohr,1. FSV Mainz 05,Bundesliga,2022,28,Midfielder,CM,5,426,0,,0.461,0.097,0.461,0.097,,,,,0,,0.151,0.032,0.149,0.031,0.503,0.106,0.245,0.052,0.177,0.037,0.068,0.014
Mitchell Weiser,SV Werder Bremen,Bundesliga,2022,28,Defender,FB,5,422,0,,0.195,0.042,0.195,0.042,0.036,,0.007,,3,0.64,0.687,0.146,0.678,0.145,0.5,0.107,0.319,0.068,0.341,0.073,-0.021,-0.005
Janik Haberer,1. FC Union Berlin,Bundesliga,2022,28,Midfielder,CM,4,290,1,0.31,0.183,0.057,0.183,0.057,0.297,,0.136,,1,0.31,0.424,0.132,0.424,0.132,0.498,0.155,0.296,0.092,0.268,0.083,0.028,0.009
Florian Neuhaus,Borussia Mönchengladbach,Bundesliga,2022,25,Midfielder,CAM,5,436,0,,0.546,0.113,0.546,0.113,0.054,,0.012,,0,,0.765,0.158,0.765,0.158,0.487,0.101,0.451,0.093,0.39,0.081,0.06,0.012
Marcel Sabitzer,FC Bayern München,Bundesliga,2022,28,Midfielder,WAM,5,366,0,,0.34,0.083,0.34,0.083,0.1,,-0.006,,0,,0.331,0.081,0.33,0.081,0.484,0.119,0.33,0.081,0.343,0.084,-0.013,-0.003
Patrik Schick,Bayer 04 Leverkusen,Bundesliga,2022,26,Forward,FW,5,443,1,0.203,2.684,0.545,2.684,0.545,2.304,,0.537,,0,,0.149,0.03,0.148,0.03,0.479,0.097,-0.134,-0.027,-0.142,-0.029,0.009,0.002
Sardar Azmoun,Bayer 04 Leverkusen,Bundesliga,2022,27,Forward,FW,5,227,0,,1.149,0.456,1.149,0.456,0.443,,0.23,,0,,0.477,0.189,0.476,0.189,0.468,0.185,0.333,0.132,0.251,0.1,0.082,0.033
Matthias Ginter,Sport-Club Freiburg,Bundesliga,2022,28,Defender,CB,5,450,2,0.4,0.46,0.092,0.46,0.092,1.05,,0.615,,1,0.2,0.352,0.07,0.348,0.07,0.466,0.093,0.157,0.031,0.401,0.08,-0.244,-0.049
Gerrit Holtmann,VfL Bochum 1848,Bundesliga,2022,27,Forward,WAM,4,258,0,,0.332,0.116,0.332,0.116,0.587,,0.366,,0,,0.253,0.088,0.251,0.088,0.455,0.159,0.011,0.004,0,0,0.011,0.004
